# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.totalSafepointCount,1772303353167000000,1772303413174000000,778
JVM.threadCount,1772303353167000000,1772303413174000000,175
OS.loadAverage,1772303353167000000,1772303413174000000,2.51708984375
MEM.ramPlusSwapMinusFileMappingsBytes,1772303353167000000,1772303413174000000,1865480896
MEM.ramBytes,1772303353167000000,1772303413174000000,2024243200
JVM.usedNativeBytes,1772303353167000000,1772303413174000000,660692056
MEM.ramMinusFileMappingsBytes,1772303353167000000,1772303413174000000,1348485120
JVM.GC.collectionTimesMs,1772303353167000000,1772303413174000000,740
JVM.totalBytesAllocated,1772303353167000000,1772303413174000000,5914485656
JVM.totalTimeAtSafepointsMs,1772303353167000000,1772303413174000000,783
MEM.fileMappingsRamBytes,1772303353167000000,1772303413174000000,642646016
JVM.GC.collections,1772303353167000000,1772303413174000000,73
JVM.totalCpuTimeMs,1772303353167000000,1772303413174000000,105592
JVM.totalDirectByteBuffersBytes,1772303353167000000,1772303413174000000,15709562
JVM.maxHeapBytes,1772303353167000000,1772303413174000000,2147483648
JVM.newThreadsCount,1772303353167000000,1772303413174000000,191
JVM.maxThreadCount,1772303353167000000,1772303413174000000,177
JVM.totalTimeToSafepointsMs,1772303353167000000,1772303413174000000,199
JVM.committedHeapBytes,1772303353167000000,1772303413174000000,688914432
JVM.usedHeapBytes,1772303353167000000,1772303413174000000,407758880
VFS.invertedFileNameIndex.requests,1772303353167000000,1772303413174000000,4
VFS.fileByIdCache.misses,1772303353167000000,1772303413174000000,1002125
VFS.contentStorage.recordsReadDecompressed,1772303353167000000,1772303413174000000,75
VFS.fileByIdCache.hits,1772303353167000000,1772303413174000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1772303353167000000,1772303413174000000,129243
VFS.folderCaseSensitivityReads,1772303353167000000,1772303413174000000,30
FileNameCache.queries,1772303353167000000,1772303413174000000,3324160
VFS.contentStorage.recordsStoredSize,1772303353167000000,1772303413174000000,1130
VFS.contentStorage.recordsStoredCompressed,1772303353167000000,1772303413174000000,0
FileNameCache.totalMisses,1772303353167000000,1772303413174000000,202112
VFS.contentStorage.recordsStored,1772303353167000000,1772303413174000000,2
VFS.contentStorage.recordsRead,1772303353167000000,1772303413174000000,347
VFS.contentStorage.recordsReadSize,1772303353167000000,1772303413174000000,6848339
VFS.contentStorage.recordsDeduplicated,1772303353167000000,1772303413174000000,17
VFS.fileChildByName,1772303353167000000,1772303413174000000,224724
VFS.contentStorage.recordsUncompressedSize,1772303353167000000,1772303413174000000,1130
cacheStateStorage.get.counter,1772303353167000000,1772303413174000000,68
cacheStateStorage.set.duration,1772303353167000000,1772303413174000000,17
cacheStateStorage.set.counter,1772303353167000000,1772303413174000000,4
cacheStateStorage.get.duration,1772303353167000000,1772303413174000000,322
lexer.XML.size.bytes,1772303353167000000,1772303413174000000,2512
lexer.JAVA.time.ns,1772303353167000000,1772303413174000000,11479177
parser.JAVA.time.ns,1772303353167000000,1772303413174000000,3751419936
parser.XML.size.bytes,1772303353167000000,1772303413174000000,2512
lexer.JAVA.size.bytes,1772303353167000000,1772303413174000000,20122219
DiskQueryRelay.tasksRequested,1772303353167000000,1772303413174000000,10902
DiskQueryRelay.tasksExecuted,1772303353167000000,1772303413174000000,10463
parser.XML.time.ns,1772303353167000000,1772303413174000000,4944916
writeAction.wait.ms,1772303353167000000,1772303413174000000,372
parser.JAVA.size.bytes,1772303353167000000,1772303413174000000,20607329
writeAction.max.wait.ms,1772303353167000000,1772303413174000000,178
DiskQueryRelay.taskExecutionTotalTimeUs,1772303353167000000,1772303413174000000,3628128
DiskQueryRelay.taskWaitingTotalTimeUs,1772303353167000000,1772303413174000000,4723321
lexer.XML.time.ns,1772303353167000000,1772303413174000000,634834
writeAction.count,1772303353167000000,1772303413174000000,77
writeAction.median.wait.ms,1772303353167000000,1772303413174000000,300
NonBlockingReadAction.finalizedExecutionsCount,1772303353167000000,1772303413174000000,1186
WriteAction.executionsCount,1772303353167000000,1772303413174000000,77
ReadAction.executionsCount,1772303353167000000,1772303413174000000,421589
NonBlockingReadAction.finalizedExecutionTimeUs,1772303353167000000,1772303413174000000,7169499
NonBlockingReadAction.failedExecutionTimeUs,1772303353167000000,1772303413174000000,420232
NonBlockingReadAction.failedExecutionsCount,1772303353167000000,1772303413174000000,57
compiler.ArtifactManagerBridge.dropMappings.ms,1772303353167000000,1772303413174000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772303353167000000,1772303413174000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772303353167000000,1772303413174000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772303353167000000,1772303413174000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772303353167000000,1772303413174000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772303353167000000,1772303413174000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1772303353167000000,1772303413174000000,0
compiler.ArtifactManagerBridge.commit.ms,1772303353167000000,1772303413174000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1772303353167000000,1772303413174000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772303353167000000,1772303413174000000,5076
workspaceModel.workspaceFileIndexData.instances.count,1772303353167000000,1772303413174000000,1
workspaceModel.cachedValueWithParameters.clear.count,1772303353167000000,1772303413174000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772303353167000000,1772303413174000000,0
workspaceModel.full.replace.project.model.ms,1772303353167000000,1772303413174000000,6
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772303353167000000,1772303413174000000,221
workspaceModel.replace.project.model.ms,1772303353167000000,1772303413174000000,0
workspaceModel.initializing.ms,1772303353167000000,1772303413174000000,22
workspaceModel.updates.ms,1772303353167000000,1772303413174000000,100
workspaceModel.workspaceFileIndexData.markDirty.ms,1772303353167000000,1772303413174000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772303353167000000,1772303413174000000,0
workspaceModel.to.snapshot.ms,1772303353167000000,1772303413174000000,2
workspaceModel.cachedValueWithParameters.total.get.count,1772303353167000000,1772303413174000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772303353167000000,1772303413174000000,0
workspaceModel.update.unloaded.entities.ms,1772303353167000000,1772303413174000000,0
workspaceModel.cachedValue.total.get.count,1772303353167000000,1772303413174000000,18767
workspaceModel.cachedValue.calculated.count,1772303353167000000,1772303413174000000,877
workspaceModel.loading.total.ms,1772303353167000000,1772303413174000000,208
workspaceModel.cachedValueWithParameters.calculated.count,1772303353167000000,1772303413174000000,0
workspaceModel.loading.from.cache.ms,1772303353167000000,1772303413174000000,193
workspaceModel.workspaceFileIndexData.init.ms,1772303353167000000,1772303413174000000,85
workspaceModel.on.changed.ms,1772303353167000000,1772303413174000000,19
workspaceModel.entityStorageSnapshotImpl.instances.count,1772303353167000000,1772303413174000000,32
workspaceModel.updates.precise.ms,1772303353167000000,1772303413174000000,47
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772303353167000000,1772303413174000000,166
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772303353167000000,1772303413174000000,412
workspaceModel.pre.handlers.ms,1772303353167000000,1772303413174000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772303353167000000,1772303413174000000,41
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772303353167000000,1772303413174000000,0
workspaceModel.check.recursive.update.ms,1772303353167000000,1772303413174000000,0
workspaceModel.updates.count,1772303353167000000,1772303413174000000,11
workspaceModel.init.bridges.ms,1772303353167000000,1772303413174000000,22
workspaceModel.cachedValue.from.cache.count,1772303353167000000,1772303413174000000,17890
workspaceModel.collect.changes.ms,1772303353167000000,1772303413174000000,0
workspaceModel.on.before.changed.ms,1772303353167000000,1772303413174000000,13
workspaceModel.cachedValue.clear.count,1772303353167000000,1772303413174000000,0
jps.storage.jps.conf.reader.load.component.ms,1772303353167000000,1772303413174000000,7
workspaceModel.mutableEntityStorage.entities.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772303353167000000,1772303413174000000,1
workspaceModel.global.updates.count,1772303353167000000,1772303413174000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1772303353167000000,1772303413174000000,0
jps.library.entities.serializer.save.entities.ms,1772303353167000000,1772303413174000000,0
workspaceModel.load.cache.from.file.ms,1772303353167000000,1772303413174000000,194
workspaceModel.global.updates.ms,1772303353167000000,1772303413174000000,3
jps.facet.change.listener.init.bridge.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772303353167000000,1772303413174000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772303353167000000,1772303413174000000,1
workspaceModel.moduleBridge.before.changed.ms,1772303353167000000,1772303413174000000,0
jps.module.iml.entities.serializer.save.entities.ms,1772303353167000000,1772303413174000000,27
workspaceModel.delayed.project.synchronizer.sync.ms,1772303353167000000,1772303413174000000,150
jps.save.changed.project.entities.ms,1772303353167000000,1772303413174000000,32
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772303353167000000,1772303413174000000,0
jps.global.handle.before.change.events.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772303353167000000,1772303413174000000,9
jps.module.iml.entities.serializer.load.entities.ms,1772303353167000000,1772303413174000000,132
jps.library.entities.serializer.load.entities.ms,1772303353167000000,1772303413174000000,9
workspaceModel.save.cache.to.file.ms,1772303353167000000,1772303413174000000,269
workspaceModel.moduleBridge.update.option.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1772303353167000000,1772303413174000000,0
jps.app.storage.content.writer.save.component.ms,1772303353167000000,1772303413174000000,20
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772303353167000000,1772303413174000000,33
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772303353167000000,1772303413174000000,1
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772303353167000000,1772303413174000000,19
jps.artifact.entities.serializer.load.entities.ms,1772303353167000000,1772303413174000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1772303353167000000,1772303413174000000,32
jps.load.project.to.empty.storage.ms,1772303353167000000,1772303413174000000,85
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772303353167000000,1772303413174000000,1
jps.save.global.entities.ms,1772303353167000000,1772303413174000000,42
workspaceModel.global.apply.state.to.project.builder.ms,1772303353167000000,1772303413174000000,3
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772303353167000000,1772303413174000000,57
workspaceModel.load.cache.metadata.from.file.ms,1772303353167000000,1772303413174000000,22
jps.global.get.library.by.name.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.instances.count,1772303353167000000,1772303413174000000,64
workspaceModel.orphan.listener.update.ms,1772303353167000000,1772303413174000000,2
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772303353167000000,1772303413174000000,1
workspaceModel.do.save.caches.ms,1772303353167000000,1772303413174000000,276
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772303353167000000,1772303413174000000,9
jps.app.storage.content.reader.load.component.ms,1772303353167000000,1772303413174000000,2
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772303353167000000,1772303413174000000,0
jps.artifact.entities.serializer.save.entities.ms,1772303353167000000,1772303413174000000,0
jps.global.handle.changed.events.ms,1772303353167000000,1772303413174000000,0
jps.facet.change.listener.process.change.events.ms,1772303353167000000,1772303413174000000,1
workspaceModel.mutableEntityStorage.collect.changes.ms,1772303353167000000,1772303413174000000,1
jps.load.initial.state.ms,1772303353167000000,1772303413174000000,8
workspaceModel.global.apply.state.to.project.ms,1772303353167000000,1772303413174000000,9
jps.global.initialize.library.bridges.ms,1772303353167000000,1772303413174000000,19
workspaceModel.moduleBridge.facet.initialization.ms,1772303353167000000,1772303413174000000,48
workspaceModel.sync.entities.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772303353167000000,1772303413174000000,0
jps.apply.loaded.storage.ms,1772303353167000000,1772303413174000000,59
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772303353167000000,1772303413174000000,232
jps.global.initialize.library.bridges.after.loading.ms,1772303353167000000,1772303413174000000,0
jps.facet.change.listener.before.change.events.ms,1772303353167000000,1772303413174000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1772303353167000000,1772303413174000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772303353167000000,1772303413174000000,0
jps.global.get.library.ms,1772303353167000000,1772303413174000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1772303353167000000,1772303413174000000,0
jps.project.serializers.load.ms,1772303353167000000,1772303413174000000,62
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772303353167000000,1772303413174000000,0
jps.global.get.libraries.ms,1772303353167000000,1772303413174000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772303353167000000,1772303413174000000,4
jps.project.serializers.save.ms,1772303353167000000,1772303413174000000,31
jps.reload.project.entities.ms,1772303353167000000,1772303413174000000,0
Indexes.allKeys.lookups,1772303353167000000,1772303413174000000,11
Indexes.entries.lookupDurationMaxMs,1772303353167000000,1772303413174000000,26.0
Indexes.entries.lookups,1772303353167000000,1772303413174000000,9570
Indexing.writesQueuedAvg,1772303353167000000,1772303413174000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1772303353167000000,1772303413174000000,0
Indexes.stubs.lookupDurationMaxMs,1772303353167000000,1772303413174000000,100.0
Indexes.stubs.lookupDurationAvgMs,1772303353167000000,1772303413174000000,0.05665850199819518
Indexing.cache.totalCacheAccesses,1772303353167000000,1772303413174000000,113375
Indexing.writer_2.totalTimeSpentWritingMs,1772303353167000000,1772303413174000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1772303353167000000,1772303413174000000,46
Indexing.cache.totalCacheEvicted,1772303353167000000,1772303413174000000,33050
Indexing.writesQueuedMax,1772303353167000000,1772303413174000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1772303353167000000,1772303413174000000,0
Indexes.allKeys.lookupDurationAvgMs,1772303353167000000,1772303413174000000,0.18181818181818182
Indexes.stubs.lookups,1772303353167000000,1772303413174000000,89220
Indexes.stubs.lookupDuration90PMs,1772303353167000000,1772303413174000000,0.0
Indexing.writesQueuedMin,1772303353167000000,1772303413174000000,0
Indexes.allKeys.lookupDuration90PMs,1772303353167000000,1772303413174000000,1.0
Indexes.entries.lookupDurationAvgMs,1772303353167000000,1772303413174000000,0.2948678706254464
Indexing.cache.totalCacheMisses,1772303353167000000,1772303413174000000,33050
Indexing.totalTimeIndexersSleptMs,1772303353167000000,1772303413174000000,0
Indexes.entries.lookupDuration90PMs,1772303353167000000,1772303413174000000,1.0
Indexes.allKeys.lookupDurationMaxMs,1772303353167000000,1772303413174000000,1.0
DirectByteBufferAllocator.hits,1772303353167000000,1772303413174000000,3
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772303353167000000,1772303413174000000,41975808
FilePageCache.capacityInBytes,1772303353167000000,1772303413174000000,629145600
FilePageCache.maxCacheSizeInBytes,1772303353167000000,1772303413174000000,324042752
MappedFileStorage.totalTimeSpentOnMappingUs,1772303353167000000,1772303413174000000,13500
FilePageCache.pageLoadsAboveSizeThreshold,1772303353167000000,1772303413174000000,0
FilePageCache.pageFastCacheHits,1772303353167000000,1772303413174000000,66983
StorageLockContext.competingThreads.90P,1772303353167000000,1772303413174000000,0
MappedFileStorage.totalBytesMapped,1772303353167000000,1772303413174000000,198443008
FileChannelInterruptsRetryer.totalRetriedAttempts,1772303353167000000,1772303413174000000,0
FilePageCache.disposedBuffers,1772303353167000000,1772303413174000000,316
DirectByteBufferAllocator.reclaimed,1772303353167000000,1772303413174000000,47
StreamlinedBlobStorage.recordsDeleted,1772303353167000000,1772303413174000000,20
StreamlinedBlobStorage.recordsAllocated,1772303353167000000,1772303413174000000,217350
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772303353167000000,1772303413174000000,3164623
DirectByteBufferAllocator.misses,1772303353167000000,1772303413174000000,313
FilePageCache.pageHits,1772303353167000000,1772303413174000000,295
StorageLockContext.competingThreads.avg,1772303353167000000,1772303413174000000,0.0
FilePageCache.uncachedFileAccess,1772303353167000000,1772303413174000000,229
StreamlinedBlobStorage.recordsRelocated,1772303353167000000,1772303413174000000,0
MappedFileStorage.storages,1772303353167000000,1772303413174000000,14
MappedFileStorage.totalPagesMapped,1772303353167000000,1772303413174000000,15
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772303353167000000,1772303413174000000,0
FilePageCache.totalPageLoadsUs,1772303353167000000,1772303413174000000,315420
StorageLockContext.competingThreads.max,1772303353167000000,1772303413174000000,0
FilePageCache.totalPageDisposalsUs,1772303353167000000,1772303413174000000,1336
FilePageCache.pageLoads,1772303353167000000,1772303413174000000,316
FilePageCache.maxRegisteredFiles,1772303353167000000,1772303413174000000,449
DirectByteBufferAllocator.disposed,1772303353167000000,1772303413174000000,313
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772303353167000000,1772303413174000000,15587602
JVM.totalSafepointCount,1772303413174000000,1772303473174000000,27
JVM.threadCount,1772303413174000000,1772303473174000000,73
OS.loadAverage,1772303413174000000,1772303473174000000,3.0478515625
MEM.ramPlusSwapMinusFileMappingsBytes,1772303413174000000,1772303473174000000,1827273280
MEM.ramBytes,1772303413174000000,1772303473174000000,797851648
JVM.usedNativeBytes,1772303413174000000,1772303473174000000,666577896
MEM.ramMinusFileMappingsBytes,1772303413174000000,1772303473174000000,195805184
JVM.GC.collectionTimesMs,1772303413174000000,1772303473174000000,0
JVM.totalBytesAllocated,1772303413174000000,1772303473174000000,46994560
JVM.totalTimeAtSafepointsMs,1772303413174000000,1772303473174000000,1
MEM.fileMappingsRamBytes,1772303413174000000,1772303473174000000,602046464
JVM.GC.collections,1772303413174000000,1772303473174000000,0
JVM.totalCpuTimeMs,1772303413174000000,1772303473174000000,2109
JVM.totalDirectByteBuffersBytes,1772303413174000000,1772303473174000000,4720733
JVM.maxHeapBytes,1772303413174000000,1772303473174000000,2147483648
JVM.newThreadsCount,1772303413174000000,1772303473174000000,0
JVM.maxThreadCount,1772303413174000000,1772303473174000000,177
