# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.cachedValue.calculated.count,1772304302265000000,1772304362247000000,1
workspaceModel.on.changed.ms,1772304302265000000,1772304362247000000,0
workspaceModel.update.unloaded.entities.ms,1772304302265000000,1772304362247000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772304302265000000,1772304362247000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772304302265000000,1772304362247000000,0
workspaceModel.collect.changes.ms,1772304302265000000,1772304362247000000,0
workspaceModel.cachedValue.from.cache.count,1772304302265000000,1772304362247000000,4
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772304302265000000,1772304362247000000,0
workspaceModel.replace.project.model.ms,1772304302265000000,1772304362247000000,0
workspaceModel.pre.handlers.ms,1772304302265000000,1772304362247000000,0
workspaceModel.workspaceFileIndexData.instances.count,1772304302265000000,1772304362247000000,0
workspaceModel.workspaceFileIndexData.init.ms,1772304302265000000,1772304362247000000,0
