# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1772370514521000000,1772370574537000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772370514521000000,1772370574537000000,0
compiler.ArtifactManagerBridge.commit.ms,1772370514521000000,1772370574537000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1772370514521000000,1772370574537000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772370514521000000,1772370574537000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772370514521000000,1772370574537000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772370514521000000,1772370574537000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772370514521000000,1772370574537000000,0
FilePageCache.totalPageLoadsUs,1772370514521000000,1772370574537000000,272469
MappedFileStorage.storages,1772370514521000000,1772370574537000000,14
FilePageCache.pageFastCacheHits,1772370514521000000,1772370574537000000,41803
FileChannelInterruptsRetryer.totalRetriedAttempts,1772370514521000000,1772370574537000000,0
FilePageCache.maxRegisteredFiles,1772370514521000000,1772370574537000000,449
FilePageCache.pageLoads,1772370514521000000,1772370574537000000,298
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1772370514521000000,1772370574537000000,3165177
MappedFileStorage.totalTimeSpentOnMappingUs,1772370514521000000,1772370574537000000,15500
FilePageCache.maxCacheSizeInBytes,1772370514521000000,1772370574537000000,305168384
StreamlinedBlobStorage.recordsRelocated,1772370514521000000,1772370574537000000,0
DirectByteBufferAllocator.disposed,1772370514521000000,1772370574537000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772370514521000000,1772370574537000000,305168384
StorageLockContext.competingThreads.max,1772370514521000000,1772370574537000000,0
StorageLockContext.competingThreads.avg,1772370514521000000,1772370574537000000,0.0
DirectByteBufferAllocator.reclaimed,1772370514521000000,1772370574537000000,3
DirectByteBufferAllocator.misses,1772370514521000000,1772370574537000000,295
FilePageCache.uncachedFileAccess,1772370514521000000,1772370574537000000,204
StreamlinedBlobStorage.recordsAllocated,1772370514521000000,1772370574537000000,217383
FilePageCache.disposedBuffers,1772370514521000000,1772370574537000000,3
DirectByteBufferAllocator.hits,1772370514521000000,1772370574537000000,3
FilePageCache.pageHits,1772370514521000000,1772370574537000000,2114
MappedFileStorage.totalPagesMapped,1772370514521000000,1772370574537000000,15
FilePageCache.pageLoadsAboveSizeThreshold,1772370514521000000,1772370574537000000,0
MappedFileStorage.totalBytesMapped,1772370514521000000,1772370574537000000,198443008
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1772370514521000000,1772370574537000000,15589912
StorageLockContext.competingThreads.90P,1772370514521000000,1772370574537000000,0
FilePageCache.totalPageDisposalsUs,1772370514521000000,1772370574537000000,581
FilePageCache.capacityInBytes,1772370514521000000,1772370574537000000,629145600
StreamlinedBlobStorage.recordsDeleted,1772370514521000000,1772370574537000000,20
Indexing.cache.totalCacheEvicted,1772370574537000000,1772370634531000000,15058
Indexes.entries.lookupDurationMaxMs,1772370574537000000,1772370634531000000,0.0
Indexes.stubs.lookupDurationAvgMs,1772370574537000000,1772370634531000000,0.0
Indexing.cache.totalCacheMisses,1772370574537000000,1772370634531000000,11994
Indexes.allKeys.lookupDurationMaxMs,1772370574537000000,1772370634531000000,0.0
Indexing.totalTimeIndexersSleptMs,1772370574537000000,1772370634531000000,0
Indexes.entries.lookupDurationAvgMs,1772370574537000000,1772370634531000000,0.0
Indexes.entries.lookups,1772370574537000000,1772370634531000000,1569
Indexing.writer_0.totalTimeSpentWritingMs,1772370574537000000,1772370634531000000,0
Indexes.entries.lookupDuration90PMs,1772370574537000000,1772370634531000000,0.0
Indexing.cache.totalCacheAccesses,1772370574537000000,1772370634531000000,45358
Indexing.writer_2.totalTimeSpentWritingMs,1772370574537000000,1772370634531000000,0
Indexes.stubs.lookupDuration90PMs,1772370574537000000,1772370634531000000,0.0
Indexing.writesQueuedMin,1772370574537000000,1772370634531000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1772370574537000000,1772370634531000000,0
Indexes.allKeys.lookupDurationAvgMs,1772370574537000000,1772370634531000000,0.0
Indexing.writesQueuedMax,1772370574537000000,1772370634531000000,0
Indexes.allKeys.lookups,1772370574537000000,1772370634531000000,9
Indexes.stubs.lookups,1772370574537000000,1772370634531000000,38305
Indexes.allKeys.lookupDuration90PMs,1772370574537000000,1772370634531000000,0.0
Indexes.stubs.lookupDurationMaxMs,1772370574537000000,1772370634531000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1772370574537000000,1772370634531000000,0
cacheStateStorage.get.counter,1772370574537000000,1772370634531000000,18
cacheStateStorage.set.duration,1772370574537000000,1772370634531000000,0
cacheStateStorage.set.counter,1772370574537000000,1772370634531000000,0
cacheStateStorage.get.duration,1772370574537000000,1772370634531000000,28
workspaceModel.updates.precise.ms,1772370574537000000,1772370634531000000,0
workspaceModel.cachedValue.from.cache.count,1772370574537000000,1772370634531000000,2988
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772370574537000000,1772370634531000000,0
workspaceModel.pre.handlers.ms,1772370574537000000,1772370634531000000,0
workspaceModel.init.bridges.ms,1772370574537000000,1772370634531000000,0
workspaceModel.collect.changes.ms,1772370574537000000,1772370634531000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772370574537000000,1772370634531000000,86
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772370574537000000,1772370634531000000,38
workspaceModel.workspaceFileIndexData.instances.count,1772370574537000000,1772370634531000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772370574537000000,1772370634531000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772370574537000000,1772370634531000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772370574537000000,1772370634531000000,0
workspaceModel.replace.project.model.ms,1772370574537000000,1772370634531000000,0
workspaceModel.update.unloaded.entities.ms,1772370574537000000,1772370634531000000,0
workspaceModel.on.before.changed.ms,1772370574537000000,1772370634531000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772370574537000000,1772370634531000000,0
workspaceModel.cachedValue.total.get.count,1772370574537000000,1772370634531000000,2988
workspaceModel.on.changed.ms,1772370574537000000,1772370634531000000,0
workspaceModel.workspaceFileIndexData.init.ms,1772370574537000000,1772370634531000000,0
workspaceModel.updates.count,1772370574537000000,1772370634531000000,0
workspaceModel.check.recursive.update.ms,1772370574537000000,1772370634531000000,0
workspaceModel.initializing.ms,1772370574537000000,1772370634531000000,0
workspaceModel.loading.from.cache.ms,1772370574537000000,1772370634531000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772370574537000000,1772370634531000000,0
workspaceModel.loading.total.ms,1772370574537000000,1772370634531000000,0
workspaceModel.cachedValue.clear.count,1772370574537000000,1772370634531000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772370574537000000,1772370634531000000,0
workspaceModel.cachedValue.calculated.count,1772370574537000000,1772370634531000000,0
workspaceModel.updates.ms,1772370574537000000,1772370634531000000,0
workspaceModel.cachedValueWithParameters.clear.count,1772370574537000000,1772370634531000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772370574537000000,1772370634531000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1772370574537000000,1772370634531000000,0
workspaceModel.to.snapshot.ms,1772370574537000000,1772370634531000000,0
workspaceModel.full.replace.project.model.ms,1772370574537000000,1772370634531000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772370574537000000,1772370634531000000,87
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772370574537000000,1772370634531000000,0
DiskQueryRelay.tasksExecuted,1772370574537000000,1772370634531000000,268
parser.JAVA.time.ns,1772370574537000000,1772370634531000000,2938335
writeAction.count,1772370574537000000,1772370634531000000,44
DiskQueryRelay.taskExecutionTotalTimeUs,1772370574537000000,1772370634531000000,35338
DiskQueryRelay.taskWaitingTotalTimeUs,1772370574537000000,1772370634531000000,44428
lexer.XML.size.bytes,1772370574537000000,1772370634531000000,805
writeAction.median.wait.ms,1772370574537000000,1772370634531000000,300
writeAction.wait.ms,1772370574537000000,1772370634531000000,37
parser.XML.time.ns,1772370574537000000,1772370634531000000,212084
parser.JAVA.size.bytes,1772370574537000000,1772370634531000000,60690
lexer.JAVA.time.ns,1772370574537000000,1772370634531000000,51585
parser.XML.size.bytes,1772370574537000000,1772370634531000000,805
lexer.XML.time.ns,1772370574537000000,1772370634531000000,332125
writeAction.max.wait.ms,1772370574537000000,1772370634531000000,115
DiskQueryRelay.tasksRequested,1772370574537000000,1772370634531000000,273
lexer.JAVA.size.bytes,1772370574537000000,1772370634531000000,60690
ReadAction.executionsCount,1772370574537000000,1772370634531000000,140354
NonBlockingReadAction.failedExecutionTimeUs,1772370574537000000,1772370634531000000,4177
NonBlockingReadAction.finalizedExecutionTimeUs,1772370574537000000,1772370634531000000,806146
NonBlockingReadAction.finalizedExecutionsCount,1772370574537000000,1772370634531000000,543
WriteAction.executionsCount,1772370574537000000,1772370634531000000,44
NonBlockingReadAction.failedExecutionsCount,1772370574537000000,1772370634531000000,26
MEM.ramMinusFileMappingsBytes,1772370574537000000,1772370634531000000,1547534336
MEM.ramPlusSwapMinusFileMappingsBytes,1772370574537000000,1772370634531000000,2296068736
JVM.usedHeapBytes,1772370574537000000,1772370634531000000,514177280
JVM.totalTimeAtSafepointsMs,1772370574537000000,1772370634531000000,135
JVM.usedNativeBytes,1772370574537000000,1772370634531000000,654497496
MEM.fileMappingsRamBytes,1772370574537000000,1772370634531000000,630194176
JVM.maxThreadCount,1772370574537000000,1772370634531000000,172
JVM.totalTimeToSafepointsMs,1772370574537000000,1772370634531000000,16
JVM.maxHeapBytes,1772370574537000000,1772370634531000000,2147483648
OS.loadAverage,1772370574537000000,1772370634531000000,2.732421875
JVM.GC.collectionTimesMs,1772370574537000000,1772370634531000000,120
JVM.totalBytesAllocated,1772370574537000000,1772370634531000000,1637882352
JVM.GC.collections,1772370574537000000,1772370634531000000,10
JVM.threadCount,1772370574537000000,1772370634531000000,115
JVM.totalDirectByteBuffersBytes,1772370574537000000,1772370634531000000,320576977
JVM.totalSafepointCount,1772370574537000000,1772370634531000000,181
JVM.totalCpuTimeMs,1772370574537000000,1772370634531000000,34071
JVM.committedHeapBytes,1772370574537000000,1772370634531000000,801112064
JVM.newThreadsCount,1772370574537000000,1772370634531000000,3
MEM.ramBytes,1772370574537000000,1772370634531000000,2178482176
workspaceModel.delayed.project.synchronizer.sync.ms,1772370574537000000,1772370634531000000,0
jps.global.get.library.by.name.ms,1772370574537000000,1772370634531000000,0
jps.module.iml.entities.serializer.load.entities.ms,1772370574537000000,1772370634531000000,0
workspaceModel.global.updates.count,1772370574537000000,1772370634531000000,0
jps.library.entities.serializer.load.entities.ms,1772370574537000000,1772370634531000000,0
workspaceModel.global.apply.state.to.project.ms,1772370574537000000,1772370634531000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772370574537000000,1772370634531000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772370574537000000,1772370634531000000,0
jps.facet.change.listener.init.bridge.ms,1772370574537000000,1772370634531000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772370574537000000,1772370634531000000,0
workspaceModel.load.cache.from.file.ms,1772370574537000000,1772370634531000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1772370574537000000,1772370634531000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772370574537000000,1772370634531000000,0
workspaceModel.load.cache.metadata.from.file.ms,1772370574537000000,1772370634531000000,0
workspaceModel.do.save.caches.ms,1772370574537000000,1772370634531000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772370574537000000,1772370634531000000,0
jps.save.global.entities.ms,1772370574537000000,1772370634531000000,0
jps.global.handle.before.change.events.ms,1772370574537000000,1772370634531000000,0
jps.facet.change.listener.process.change.events.ms,1772370574537000000,1772370634531000000,0
jps.save.changed.project.entities.ms,1772370574537000000,1772370634531000000,0
jps.artifact.entities.serializer.save.entities.ms,1772370574537000000,1772370634531000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772370574537000000,1772370634531000000,0
jps.load.initial.state.ms,1772370574537000000,1772370634531000000,0
jps.global.get.library.ms,1772370574537000000,1772370634531000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772370574537000000,1772370634531000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772370574537000000,1772370634531000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772370574537000000,1772370634531000000,0
jps.project.serializers.load.ms,1772370574537000000,1772370634531000000,0
