# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
compiler.ArtifactManagerBridge.commit.ms,1772304709422000000,1772304762514000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772304709422000000,1772304762514000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772304709422000000,1772304762514000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772304709422000000,1772304762514000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772304709422000000,1772304762514000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1772304709422000000,1772304762514000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772304709422000000,1772304762514000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1772304709422000000,1772304762514000000,0
JVM.totalTimeAtSafepointsMs,1772304709422000000,1772304762514000000,292
JVM.GC.collectionTimesMs,1772304709422000000,1772304762514000000,284
JVM.GC.collections,1772304709422000000,1772304762514000000,7
OS.loadAverage,1772304709422000000,1772304762514000000,1.93798828125
JVM.committedHeapBytes,1772304709422000000,1772304762514000000,678428672
JVM.threadCount,1772304709422000000,1772304762514000000,116
JVM.maxThreadCount,1772304709422000000,1772304762514000000,161
JVM.usedNativeBytes,1772304709422000000,1772304762514000000,664314512
MEM.ramBytes,1772304709422000000,1772304762514000000,1169358848
JVM.totalBytesAllocated,1772304709422000000,1772304762514000000,1317567296
JVM.usedHeapBytes,1772304709422000000,1772304762514000000,417678000
JVM.totalDirectByteBuffersBytes,1772304709422000000,1772304762514000000,13805665
MEM.ramMinusFileMappingsBytes,1772304709422000000,1772304762514000000,530104320
JVM.totalSafepointCount,1772304709422000000,1772304762514000000,86
JVM.newThreadsCount,1772304709422000000,1772304762514000000,5
JVM.maxHeapBytes,1772304709422000000,1772304762514000000,2147483648
MEM.ramPlusSwapMinusFileMappingsBytes,1772304709422000000,1772304762514000000,1864497792
MEM.fileMappingsRamBytes,1772304709422000000,1772304762514000000,638894080
JVM.totalTimeToSafepointsMs,1772304709422000000,1772304762514000000,5
JVM.totalCpuTimeMs,1772304709422000000,1772304762514000000,17735
WriteAction.executionsCount,1772304709422000000,1772304762514000000,14
