# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writesQueuedMin,1772371011376000000,1772371019738000000,9223372036854775807
Indexing.cache.totalCacheAccesses,1772371011376000000,1772371019738000000,0
Indexes.allKeys.lookupDuration90PMs,1772371011376000000,1772371019738000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1772371011376000000,1772371019738000000,0
Indexes.allKeys.lookupDurationMaxMs,1772371011376000000,1772371019738000000,0.0
Indexing.writesQueuedMax,1772371011376000000,1772371019738000000,0
Indexes.stubs.lookupDurationAvgMs,1772371011376000000,1772371019738000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1772371011376000000,1772371019738000000,0.0
Indexing.cache.totalCacheMisses,1772371011376000000,1772371019738000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1772371011376000000,1772371019738000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1772371011376000000,1772371019738000000,0
Indexes.stubs.lookups,1772371011376000000,1772371019738000000,0
Indexes.entries.lookupDuration90PMs,1772371011376000000,1772371019738000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1772371011376000000,1772371019738000000,0
Indexes.stubs.lookupDuration90PMs,1772371011376000000,1772371019738000000,0.0
Indexes.entries.lookups,1772371011376000000,1772371019738000000,0
Indexing.cache.totalCacheEvicted,1772371011376000000,1772371019738000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1772371011376000000,1772371019738000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1772371011376000000,1772371019738000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1772371011376000000,1772371019738000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1772371011376000000,1772371019738000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1772371011376000000,1772371019738000000,0
compiler.ArtifactManagerBridge.commit.ms,1772371011376000000,1772371019738000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1772371011376000000,1772371019738000000,0
VFS.fileByIdCache.hits,1772371011376000000,1772371019738000000,0
VFS.invertedFileNameIndex.requests,1772371011376000000,1772371019738000000,0
VFS.fileChildByName,1772371011376000000,1772371019738000000,0
VFS.fileByIdCache.misses,1772371011376000000,1772371019738000000,0
VFS.folderCaseSensitivityReads,1772371011376000000,1772371019738000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772371011376000000,1772371019738000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1772371011376000000,1772371019738000000,0
jps.storage.jps.conf.reader.load.component.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772371011376000000,1772371019738000000,0
jps.global.initialize.library.bridges.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772371011376000000,1772371019738000000,0
jps.library.entities.serializer.save.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.load.cache.metadata.from.file.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1772371011376000000,1772371019738000000,0
jps.project.serializers.save.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772371011376000000,1772371019738000000,0
jps.module.iml.entities.serializer.save.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772371011376000000,1772371019738000000,0
jps.load.initial.state.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleBridge.update.option.ms,1772371011376000000,1772371019738000000,0
jps.save.global.entities.ms,1772371011376000000,1772371019738000000,0
jps.global.handle.before.change.events.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.instances.count,1772371011376000000,1772371019738000000,0
workspaceModel.load.cache.from.file.ms,1772371011376000000,1772371019738000000,0
jps.artifact.entities.serializer.load.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772371011376000000,1772371019738000000,0
jps.module.iml.entities.serializer.load.entities.ms,1772371011376000000,1772371019738000000,0
jps.artifact.entities.serializer.save.entities.ms,1772371011376000000,1772371019738000000,0
jps.library.entities.serializer.load.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1772371011376000000,1772371019738000000,0
workspaceModel.sync.entities.ms,1772371011376000000,1772371019738000000,0
jps.global.get.library.ms,1772371011376000000,1772371019738000000,0
jps.global.handle.changed.events.ms,1772371011376000000,1772371019738000000,0
jps.save.changed.project.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1772371011376000000,1772371019738000000,0
workspaceModel.do.save.caches.ms,1772371011376000000,1772371019738000000,0
jps.global.get.libraries.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772371011376000000,1772371019738000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772371011376000000,1772371019738000000,0
workspaceModel.global.apply.state.to.project.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772371011376000000,1772371019738000000,0
jps.facet.change.listener.process.change.events.ms,1772371011376000000,1772371019738000000,0
jps.global.get.library.by.name.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772371011376000000,1772371019738000000,0
jps.app.storage.content.reader.load.component.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772371011376000000,1772371019738000000,0
workspaceModel.global.updates.ms,1772371011376000000,1772371019738000000,0
workspaceModel.global.updates.count,1772371011376000000,1772371019738000000,0
workspaceModel.moduleBridge.before.changed.ms,1772371011376000000,1772371019738000000,0
jps.apply.loaded.storage.ms,1772371011376000000,1772371019738000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772371011376000000,1772371019738000000,0
jps.reload.project.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1772371011376000000,1772371019738000000,0
jps.project.serializers.load.ms,1772371011376000000,1772371019738000000,0
jps.facet.change.listener.before.change.events.ms,1772371011376000000,1772371019738000000,0
workspaceModel.save.cache.to.file.ms,1772371011376000000,1772371019738000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772371011376000000,1772371019738000000,0
jps.load.project.to.empty.storage.ms,1772371011376000000,1772371019738000000,0
workspaceModel.orphan.listener.update.ms,1772371011376000000,1772371019738000000,0
jps.facet.change.listener.init.bridge.ms,1772371011376000000,1772371019738000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772371011376000000,1772371019738000000,0
cacheStateStorage.get.duration,1772371011376000000,1772371019738000000,0
cacheStateStorage.set.duration,1772371011376000000,1772371019738000000,0
cacheStateStorage.get.counter,1772371011376000000,1772371019738000000,0
cacheStateStorage.set.counter,1772371011376000000,1772371019738000000,0
NonBlockingReadAction.failedExecutionTimeUs,1772371011376000000,1772371019738000000,0
NonBlockingReadAction.finalizedExecutionsCount,1772371011376000000,1772371019738000000,1
WriteAction.executionsCount,1772371011376000000,1772371019738000000,0
ReadAction.executionsCount,1772371011376000000,1772371019738000000,14126
NonBlockingReadAction.finalizedExecutionTimeUs,1772371011376000000,1772371019738000000,7790
NonBlockingReadAction.failedExecutionsCount,1772371011376000000,1772371019738000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772371011376000000,1772371019738000000,0
workspaceModel.to.snapshot.ms,1772371011376000000,1772371019738000000,0
workspaceModel.cachedValue.clear.count,1772371011376000000,1772371019738000000,0
workspaceModel.cachedValue.total.get.count,1772371011376000000,1772371019738000000,0
workspaceModel.loading.total.ms,1772371011376000000,1772371019738000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772371011376000000,1772371019738000000,0
workspaceModel.updates.precise.ms,1772371011376000000,1772371019738000000,0
workspaceModel.update.unloaded.entities.ms,1772371011376000000,1772371019738000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772371011376000000,1772371019738000000,0
workspaceModel.init.bridges.ms,1772371011376000000,1772371019738000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772371011376000000,1772371019738000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772371011376000000,1772371019738000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772371011376000000,1772371019738000000,0
